Date,SGI
1990-01-31,-1.3451666341766395
1990-02-28,-0.8544473986959894
1990-03-31,-0.04477617669551638
1990-04-30,-0.7318080838596178
1990-05-31,-1.1503493803760079
1990-06-30,-1.1503493803760079
1990-07-31,-1.1503493803760079
1990-08-31,-1.1281436452787637
1990-09-30,-1.3249576888929775
1990-10-31,-0.09297184856107361
1990-11-30,0.38032564176363143
1990-12-31,0.09297184856107389
1991-01-31,0.619306769508776
1991-02-28,0.31863936396437514
1991-03-31,0.22570795386015938
1991-04-30,0.04477617669551638
1991-05-31,-0.22570795386015938
1991-06-30,-0.1346897940089197
1991-07-31,-0.04477617669551638
1991-08-31,-0.1867561210637371
1991-09-30,-0.38032564176363115
1991-10-31,-0.482248214837923
1991-11-30,-0.8284646485811346
1991-12-31,-0.967421566101701
1992-01-31,-0.7318080838596178
1992-02-29,-0.9915264746773306
1992-03-31,-0.8544473986959894
1992-04-30,-0.8544473986959894
1992-05-31,-0.4144133296000766
1992-06-30,-0.8544473986959894
1992-07-31,-0.9915264746773306
1992-08-31,-1.3249576888929775
1992-09-30,-1.5932188180230507
1992-10-31,-1.5932188180230507
1992-11-30,-1.5932188180230507
1992-12-31,-1.1281436452787637
1993-01-31,-0.9915264746773306
1993-02-28,-0.6193067695087762
1993-03-31,-0.5141561007445341
1993-04-30,-0.9915264746773306
1993-05-31,-1.3451666341766395
1993-06-30,-1.3451666341766395
1993-07-31,-1.3451666341766395
1993-08-31,-0.967421566101701
1993-09-30,-1.1281436452787637
1993-10-31,-0.967421566101701
1993-11-30,-0.38032564176363115
1993-12-31,2.782916424671767e-16
1994-01-31,0.514156100744534
1994-02-28,1.3451666341766395
1994-03-31,1.1503493803760079
1994-04-30,1.6111691623526765
1994-05-31,1.1503493803760079
1994-06-30,0.9915264746773306
1994-07-31,0.31863936396437514
1994-08-31,-0.09297184856107361
1994-09-30,0.4822482148379233
1994-10-31,2.0853555660318293
1994-11-30,1.593218818023051
1994-12-31,1.3249576888929786
1995-01-31,1.6111691623526765
1995-02-28,1.6111691623526765
1995-03-31,2.100165492844469
1995-04-30,2.100165492844469
1995-05-31,2.100165492844469
1995-06-30,2.100165492844469
1995-07-31,2.100165492844469
1995-08-31,1.593218818023051
1995-09-30,1.3249576888929786
1995-10-31,1.128143645278764
1995-11-30,0.7039217888285135
1995-12-31,0.7039217888285135
1996-01-31,0.1346897940089197
1996-02-29,-0.22570795386015938
1996-03-31,-0.9915264746773306
1996-04-30,-1.1503493803760079
1996-05-31,-0.1346897940089197
1996-06-30,0.619306769508776
1996-07-31,0.7318080838596178
1996-08-31,0.7039217888285135
1996-09-30,0.1867561210637371
1996-10-31,-0.1867561210637371
1996-11-30,-0.5894557978497783
1996-12-31,-0.28221614706250797
1997-01-31,-0.22570795386015938
1997-02-28,-0.04477617669551638
1997-03-31,0.4144133296000765
1997-04-30,0.4144133296000765
1997-05-31,0.04477617669551638
1997-06-30,0.04477617669551638
1997-07-31,-0.22570795386015938
1997-08-31,-0.28221614706250797
1997-09-30,-0.28221614706250797
1997-10-31,-0.28221614706250797
1997-11-30,-0.7039217888285131
1997-12-31,-0.482248214837923
1998-01-31,0.04477617669551638
1998-02-28,0.4144133296000765
1998-03-31,0.8544473986959894
1998-04-30,0.9915264746773306
1998-05-31,1.3451666341766395
1998-06-30,1.3451666341766395
1998-07-31,1.3451666341766395
1998-08-31,1.128143645278764
1998-09-30,1.593218818023051
1998-10-31,1.593218818023051
1998-11-30,1.3249576888929786
1998-12-31,1.128143645278764
1999-01-31,2.100165492844469
1999-02-28,2.100165492844469
1999-03-31,1.6111691623526765
1999-04-30,1.1503493803760079
1999-05-31,1.6111691623526765
1999-06-30,1.6111691623526765
1999-07-31,1.1503493803760079
1999-08-31,0.8284646485811348
1999-09-30,0.7039217888285135
1999-10-31,0.1867561210637371
1999-11-30,-0.28221614706250797
1999-12-31,-0.7039217888285131
2000-01-31,-0.5141561007445341
2000-02-29,-0.7318080838596178
2000-03-31,-0.6193067695087762
2000-04-30,-0.6193067695087762
2000-05-31,-0.6193067695087762
2000-06-30,-0.7318080838596178
2000-07-31,-0.6193067695087762
2000-08-31,-0.8284646485811346
2000-09-30,-0.482248214837923
2000-10-31,0.5894557978497786
2000-11-30,2.0853555660318293
2000-12-31,2.0853555660318293
2001-01-31,1.3451666341766395
2001-02-28,0.7318080838596178
2001-03-31,0.619306769508776
2001-04-30,0.7318080838596178
2001-05-31,0.9915264746773306
2001-06-30,1.1503493803760079
2001-07-31,0.9915264746773306
2001-08-31,0.1867561210637371
2001-09-30,0.09297184856107389
2001-10-31,0.967421566101701
2001-11-30,1.128143645278764
2001-12-31,0.5894557978497786
2002-01-31,0.22570795386015938
2002-02-28,1.1503493803760079
2002-03-31,1.3451666341766395
2002-04-30,0.619306769508776
2002-05-31,0.4144133296000765
2002-06-30,0.4144133296000765
2002-07-31,0.1346897940089197
2002-08-31,0.4822482148379233
2002-09-30,2.782916424671767e-16
2002-10-31,-0.5894557978497783
2002-11-30,-0.09297184856107361
2002-12-31,-0.09297184856107361
2003-01-31,-0.4144133296000766
2003-02-28,-0.31863936396437537
2003-03-31,-0.7318080838596178
2003-04-30,-1.3451666341766395
2003-05-31,-0.9915264746773306
2003-06-30,-0.5141561007445341
2003-07-31,0.8544473986959894
2003-08-31,1.3249576888929786
2003-09-30,1.128143645278764
2003-10-31,0.28221614706250825
2003-11-30,-0.1867561210637371
2003-12-31,-0.5894557978497783
2004-01-31,-0.6193067695087762
2004-02-29,-0.5141561007445341
2004-03-31,-0.4144133296000766
2004-04-30,-0.31863936396437537
2004-05-31,-0.7318080838596178
2004-06-30,-0.9915264746773306
2004-07-31,-0.7318080838596178
2004-08-31,0.28221614706250825
2004-09-30,0.8284646485811348
2004-10-31,0.4822482148379233
2004-11-30,0.4822482148379233
2004-12-31,0.38032564176363143
2005-01-31,0.31863936396437514
2005-02-28,0.22570795386015938
2005-03-31,-0.31863936396437537
2005-04-30,-0.04477617669551638
2005-05-31,0.22570795386015938
2005-06-30,0.1346897940089197
2005-07-31,0.22570795386015938
2005-08-31,0.5894557978497786
2005-09-30,0.5894557978497786
2005-10-31,2.782916424671767e-16
2005-11-30,-0.482248214837923
2005-12-31,-0.8284646485811346
2006-01-31,-1.1503493803760079
2006-02-28,-1.3451666341766395
2006-03-31,-1.6111691623526774
2006-04-30,-0.22570795386015938
2006-05-31,0.7318080838596178
2006-06-30,0.7318080838596178
2006-07-31,-0.1346897940089197
2006-08-31,-0.5894557978497783
2006-09-30,-0.5894557978497783
2006-10-31,-1.1281436452787637
2006-11-30,0.1867561210637371
2006-12-31,0.967421566101701
2007-01-31,0.8544473986959894
2007-02-28,0.8544473986959894
2007-03-31,0.9915264746773306
2007-04-30,0.8544473986959894
2007-05-31,0.514156100744534
2007-06-30,0.31863936396437514
2007-07-31,1.6111691623526765
2007-08-31,2.0853555660318293
2007-09-30,2.0853555660318293
2007-10-31,1.3249576888929786
2007-11-30,0.967421566101701
2007-12-31,0.4822482148379233
2008-01-31,0.4144133296000765
2008-02-29,0.514156100744534
2008-03-31,0.31863936396437514
2008-04-30,0.31863936396437514
2008-05-31,-0.04477617669551638
2008-06-30,-0.22570795386015938
2008-07-31,-0.8544473986959894
2008-08-31,-1.5932188180230507
2008-09-30,-0.967421566101701
2008-10-31,0.09297184856107389
2008-11-30,0.28221614706250825
2008-12-31,0.8284646485811348
2009-01-31,0.9915264746773306
2009-02-28,0.1346897940089197
2009-03-31,-0.22570795386015938
2009-04-30,-0.1346897940089197
2009-05-31,-0.31863936396437537
2009-06-30,-0.4144133296000766
2009-07-31,-0.4144133296000766
2009-08-31,-0.482248214837923
2009-09-30,-0.7039217888285131
2009-10-31,-1.3249576888929775
2009-11-30,-1.1281436452787637
2009-12-31,-0.1867561210637371
2010-01-31,-0.31863936396437537
2010-02-28,-1.1503493803760079
2010-03-31,-1.1503493803760079
2010-04-30,0.514156100744534
2010-05-31,0.619306769508776
2010-06-30,0.514156100744534
2010-07-31,0.04477617669551638
2010-08-31,2.782916424671767e-16
2010-09-30,0.38032564176363143
2010-10-31,0.8284646485811348
2010-11-30,0.8284646485811348
2010-12-31,1.593218818023051
2011-01-31,1.1503493803760079
2011-02-28,0.619306769508776
2011-03-31,0.7318080838596178
2011-04-30,1.3451666341766395
2011-05-31,0.8544473986959894
2011-06-30,0.8544473986959894
2011-07-31,0.514156100744534
2011-08-31,0.38032564176363143
2011-09-30,0.28221614706250825
2011-10-31,0.38032564176363143
2011-11-30,2.782916424671767e-16
2011-12-31,-0.38032564176363115
2012-01-31,-0.1346897940089197
2012-02-29,-0.1346897940089197
2012-03-31,0.04477617669551638
2012-04-30,-0.4144133296000766
2012-05-31,-0.5141561007445341
2012-06-30,-0.31863936396437537
2012-07-31,0.619306769508776
2012-08-31,0.967421566101701
2012-09-30,0.967421566101701
2012-10-31,0.7039217888285135
2012-11-30,0.5894557978497786
2012-12-31,0.1867561210637371
2013-01-31,0.7318080838596178
2013-02-28,0.9915264746773306
2013-03-31,0.514156100744534
2013-04-30,0.22570795386015938
2013-05-31,0.31863936396437514
2013-06-30,0.22570795386015938
2013-07-31,0.4144133296000765
2013-08-31,0.09297184856107389
2013-09-30,-0.09297184856107361
2013-10-31,-0.38032564176363115
2013-11-30,-0.967421566101701
2013-12-31,-1.3249576888929775
2014-01-31,-0.8544473986959894
2014-02-28,-0.4144133296000766
2014-03-31,-0.1346897940089197
2014-04-30,-0.5141561007445341
2014-05-31,-0.8544473986959894
2014-06-30,-0.6193067695087762
2014-07-31,-0.5141561007445341
2014-08-31,-0.7039217888285131
2014-09-30,-0.8284646485811346
2014-10-31,-0.7039217888285131
2014-11-30,0.09297184856107389
2014-12-31,0.28221614706250825
2015-01-31,-0.04477617669551638
2015-02-28,0.04477617669551638
2015-03-31,0.1346897940089197
2015-04-30,0.1346897940089197
2015-05-31,0.1346897940089197
2015-06-30,-0.04477617669551638
2015-07-31,-0.31863936396437537
2015-08-31,-0.38032564176363115
2015-09-30,-0.1867561210637371
2015-10-31,-0.8284646485811346
2015-11-30,-1.3249576888929775
2015-12-31,-1.5932188180230507
2016-01-31,-2.1001654928444697
2016-02-29,-1.6111691623526774
2016-03-31,-1.3451666341766395
2016-04-30,-1.6111691623526774
2016-05-31,-2.1001654928444697
2016-06-30,-2.1001654928444697
2016-07-31,-2.1001654928444697
2016-08-31,-2.085355566031829
2016-09-30,-2.085355566031829
2016-10-31,-2.085355566031829
2016-11-30,-2.085355566031829
2016-12-31,-2.085355566031829
2017-01-31,-1.6111691623526774
2017-02-28,-2.1001654928444697
2017-03-31,-2.1001654928444697
2017-04-30,-2.1001654928444697
2017-05-31,-1.6111691623526774
2017-06-30,-1.6111691623526774
2017-07-31,-1.6111691623526774
2017-08-31,
2017-09-30,
2017-10-31,
2017-11-30,
2017-12-31,
2018-01-31,
2018-02-28,
2018-03-31,
2018-04-30,
2018-05-31,
2018-06-30,
2018-07-31,
2018-08-31,
2018-09-30,
2018-10-31,
2018-11-30,
2018-12-31,
2019-01-31,
2019-02-28,
2019-03-31,
2019-04-30,
2019-05-31,
2019-06-30,
2019-07-31,
2019-08-31,
2019-09-30,
2019-10-31,
2019-11-30,
2019-12-31,
2020-01-31,
2020-02-29,
2020-03-31,
2020-04-30,
2020-05-31,
2020-06-30,
2020-07-31,
2020-08-31,
2020-09-30,
2020-10-31,
2020-11-30,
2020-12-31,
2021-01-31,
2021-02-28,
2021-03-31,
2021-04-30,
2021-05-31,
2021-06-30,
2021-07-31,
2021-08-31,
2021-09-30,
2021-10-31,
2021-11-30,
2021-12-31,
2022-01-31,
2022-02-28,
2022-03-31,
2022-04-30,
2022-05-31,
2022-06-30,
2022-07-31,
2022-08-31,
2022-09-30,
2022-10-31,
2022-11-30,
2022-12-31,
2023-01-31,
2023-02-28,
2023-03-31,
2023-04-30,
2023-05-31,
2023-06-30,
2023-07-31,
2023-08-31,
2023-09-30,
2023-10-31,
2023-11-30,
2023-12-31,
