Date,SGI
1990-01-31,-0.37409541019772363
1990-02-28,1.0544724517700528
1990-03-31,-0.2641469768259236
1990-04-30,-0.6102946101863327
1990-05-31,0.0
1990-06-30,-0.33300509819729657
1990-07-31,1.0271542729149996
1990-08-31,0.0
1990-09-30,-0.21972291581857994
1990-10-31,0.7091025034090237
1990-11-30,-0.21972291581857994
1990-12-31,-1.5123895860676801
1991-01-31,-0.15731068461017084
1991-02-28,-1.0544724517700528
1991-03-31,-0.37409541019772363
1991-04-30,-0.05224518037594049
1991-05-31,-0.45074421261535924
1991-06-30,1.5123895860676797
1991-07-31,0.45074421261535924
1991-08-31,-0.33300509819729657
1991-09-30,-0.7091025034090238
1991-10-31,-0.21972291581857994
1991-11-30,0.45074421261535924
1991-12-31,-0.21972291581857994
1992-01-31,0.1573106846101707
1992-02-29,-0.05224518037594049
1992-03-31,0.2641469768259235
1992-04-30,0.7415940438615164
1992-05-31,0.857254320221178
1992-06-30,-1.5123895860676801
1992-07-31,-2.0190862005831423
1992-08-31,-0.8572543202211783
1992-09-30,-0.10920048169143169
1992-10-31,-0.7091025034090238
1992-11-30,1.0271542729149996
1992-12-31,0.45074421261535924
1993-01-31,0.2641469768259235
1993-02-28,-0.2641469768259236
1993-03-31,-0.887146559018876
1993-04-30,-1.0544724517700528
1993-05-31,-2.0190862005831423
1993-06-30,-2.0190862005831423
1993-07-31,0.21972291581857967
1993-08-31,1.2334945619686908
1993-09-30,0.21972291581857967
1993-10-31,-0.10920048169143169
1993-11-30,-0.8572543202211783
1993-12-31,0.33300509819729657
1994-01-31,0.05224518037594049
1994-02-28,-0.7415940438615164
1994-03-31,1.2581615610630967
1994-04-30,0.1573106846101707
1994-05-31,-1.5123895860676801
1994-06-30,-1.2334945619686914
1994-07-31,-1.5123895860676801
1994-08-31,-1.5123895860676801
1994-09-30,-0.45074421261535924
1994-10-31,0.0
1994-11-30,-0.33300509819729657
1994-12-31,1.0271542729149996
1995-01-31,1.2581615610630967
1995-02-28,2.036834131701388
1995-03-31,1.0544724517700528
1995-04-30,0.6102946101863326
1995-05-31,-0.21972291581857994
1995-06-30,-0.7091025034090238
1995-07-31,-1.2334945619686914
1995-08-31,-2.0190862005831423
1995-09-30,-2.0190862005831423
1995-10-31,-1.2334945619686914
1995-11-30,-0.7091025034090238
1995-12-31,-1.2334945619686914
1996-01-31,-2.0368341317013883
1996-02-29,-2.0368341317013883
1996-03-31,-2.0368341317013883
1996-04-30,-1.2581615610630967
1996-05-31,1.0271542729149996
1996-06-30,1.0271542729149996
1996-07-31,-0.33300509819729657
1996-08-31,-1.2334945619686914
1996-09-30,-1.2334945619686914
1996-10-31,-1.0271542729149996
1996-11-30,0.33300509819729657
1996-12-31,-0.45074421261535924
1997-01-31,-1.5341205443525463
1997-02-28,0.1573106846101707
1997-03-31,0.05224518037594049
1997-04-30,-0.2641469768259236
1997-05-31,1.2334945619686908
1997-06-30,-0.5751092812784382
1997-07-31,-0.5751092812784382
1997-08-31,-1.0271542729149996
1997-09-30,-1.0271542729149996
1997-10-31,-0.8572543202211783
1997-11-30,-1.5123895860676801
1997-12-31,0.21972291581857967
1998-01-31,0.4887764111146695
1998-02-28,0.887146559018876
