Date,SGI
1990-01-31,1.2649692448841479
1990-02-28,1.2649692448841479
1990-03-31,1.2649692448841479
1990-04-30,1.2649692448841479
1990-05-31,0.8735691346150877
1990-06-30,0.9872309919901757
1990-07-31,1.1153373577337864
1990-08-31,0.33809165680420705
1990-09-30,0.33809165680420705
1990-10-31,1.1153373577337864
1990-11-30,1.0968035620935135
1990-12-31,1.2477538553513248
1991-01-31,0.8735691346150877
1991-02-28,0.33809165680420705
1991-03-31,0.41728413938902165
1991-04-30,0.6744897501960817
1991-05-31,0.7702080818754757
1991-06-30,0.7702080818754757
1991-07-31,0.5845898570594735
1991-08-31,-0.8735691346150877
1991-09-30,-0.1853670172895966
1991-10-31,0.9872309919901757
1991-11-30,1.2477538553513248
1991-12-31,0.967421566101701
1992-01-31,0.9872309919901757
1992-02-29,0.7702080818754757
1992-03-31,0.8735691346150877
1992-04-30,0.9872309919901757
1992-05-31,-0.11081291229915685
1992-06-30,-2.1779230690821847
1992-07-31,-1.7047809048894011
1992-08-31,-1.7047809048894011
1992-09-30,0.26096740040145283
1992-10-31,-0.41728413938902165
1992-11-30,-0.308665805694934
1992-12-31,0.8524950342746939
1993-01-31,0.6744897501960817
1993-02-28,0.8735691346150877
1993-03-31,0.9872309919901757
1993-04-30,-0.49918784205087663
1993-05-31,-2.1779230690821847
1993-06-30,-0.7702080818754757
1993-07-31,-0.41728413938902165
1993-08-31,1.1153373577337864
1993-09-30,0.41728413938902165
1993-10-31,0.33809165680420705
1993-11-30,0.7478585947633022
1993-12-31,-0.5595922742274326
1994-01-31,-0.11081291229915685
1994-02-28,0.49918784205087663
1994-03-31,0.5845898570594735
1994-04-30,0.49918784205087663
1994-05-31,0.5845898570594735
1994-06-30,-0.41728413938902165
1994-07-31,-2.1779230690821847
1994-08-31,-2.1779230690821847
1994-09-30,0.49918784205087663
1994-10-31,0.8735691346150877
1994-11-30,0.8524950342746939
1994-12-31,0.5595922742274326
1995-01-31,0.7702080818754757
1995-02-28,0.9872309919901757
1995-03-31,0.49918784205087663
1995-04-30,-0.1853670172895966
1995-05-31,-0.036870532662080145
1995-06-30,0.5845898570594735
1995-07-31,0.6744897501960817
1995-08-31,-0.41728413938902165
1995-09-30,-0.9872309919901757
1995-10-31,-0.1853670172895966
1995-11-30,0.6508373064444771
1995-12-31,0.0760316231203884
1996-01-31,-0.9872309919901757
1996-02-29,-1.4499989087404503
1996-03-31,-1.4499989087404503
1996-04-30,0.1853670172895966
1996-05-31,0.9872309919901757
1996-06-30,1.1153373577337864
1996-07-31,-0.036870532662080145
1996-08-31,-0.26096740040145283
1996-09-30,-1.1153373577337864
1996-10-31,-0.7702080818754757
1996-11-30,-0.7478585947633022
1996-12-31,0.38941429785214443
1997-01-31,0.11081291229915685
1997-02-28,0.1853670172895966
1997-03-31,0.7702080818754757
1997-04-30,0.8735691346150877
1997-05-31,1.1153373577337864
1997-06-30,-0.26096740040145283
1997-07-31,-1.4499989087404503
1997-08-31,-1.2649692448841479
1997-09-30,-1.4499989087404503
1997-10-31,-1.4499989087404503
1997-11-30,-1.4342001596863792
1997-12-31,-1.2477538553513248
1998-01-31,-0.8735691346150877
1998-02-28,-0.26096740040145283
1998-03-31,-0.036870532662080145
1998-04-30,0.41728413938902165
1998-05-31,-0.9872309919901757
1998-06-30,-0.9872309919901757
1998-07-31,-0.33809165680420705
1998-08-31,0.41728413938902165
1998-09-30,0.9872309919901757
1998-10-31,0.41728413938902165
1998-11-30,-0.0760316231203884
1998-12-31,0.308665805694934
1999-01-31,0.41728413938902165
1999-02-28,-0.7702080818754757
1999-03-31,-0.41728413938902165
1999-04-30,0.7702080818754757
1999-05-31,0.6744897501960817
1999-06-30,-0.33809165680420705
1999-07-31,-0.11081291229915685
1999-08-31,-0.5845898570594735
1999-09-30,-0.6744897501960817
1999-10-31,-0.26096740040145283
1999-11-30,-1.0968035620935135
1999-12-31,-0.38941429785214443
2000-01-31,-0.6744897501960817
2000-02-29,0.036870532662080145
2000-03-31,-0.26096740040145283
2000-04-30,-1.2649692448841479
2000-05-31,-0.8735691346150877
2000-06-30,0.036870532662080145
2000-07-31,-0.1853670172895966
2000-08-31,-0.9872309919901757
2000-09-30,-1.2649692448841479
2000-10-31,-1.1153373577337864
2000-11-30,-0.6508373064444771
2000-12-31,-0.6508373064444771
2001-01-31,-0.26096740040145283
2001-02-28,-0.1853670172895966
2001-03-31,-0.11081291229915685
2001-04-30,-0.26096740040145283
2001-05-31,-0.33809165680420705
2001-06-30,-0.49918784205087663
2001-07-31,-0.7702080818754757
2001-08-31,-0.6744897501960817
2001-09-30,-0.5845898570594735
2001-10-31,-0.5845898570594735
2001-11-30,-0.8524950342746941
2001-12-31,-1.0968035620935135
2002-01-31,-0.49918784205087663
2002-02-28,0.5845898570594735
2002-03-31,0.1853670172895966
2002-04-30,-1.4499989087404503
2002-05-31,-1.7047809048894011
2002-06-30,-0.6744897501960817
2002-07-31,0.26096740040145283
2002-08-31,-0.49918784205087663
2002-09-30,-1.7047809048894011
2002-10-31,-1.7047809048894011
2002-11-30,-1.6906216295848977
2002-12-31,-1.6906216295848977
2003-01-31,-2.1779230690821847
2003-02-28,-2.1779230690821847
2003-03-31,-2.1779230690821847
2003-04-30,-2.1779230690821847
2003-05-31,-1.1153373577337864
2003-06-30,-0.8735691346150877
2003-07-31,-0.9872309919901757
2003-08-31,-1.4499989087404503
2003-09-30,-2.1779230690821847
2003-10-31,-2.1779230690821847
2003-11-30,-2.166106752892329
2003-12-31,-2.166106752892329
2004-01-31,-1.7047809048894011
2004-02-29,-1.7047809048894011
2004-03-31,-1.7047809048894011
2004-04-30,-1.7047809048894011
2004-05-31,-1.4499989087404503
2004-06-30,-1.4499989087404503
2004-07-31,0.33809165680420705
2004-08-31,-0.33809165680420705
2004-09-30,-0.41728413938902165
2004-10-31,-0.6744897501960817
2004-11-30,-0.5595922742274326
2004-12-31,-0.8524950342746941
2005-01-31,-0.41728413938902165
2005-02-28,-0.49918784205087663
2005-03-31,-0.5845898570594735
2005-04-30,-0.6744897501960817
2005-05-31,0.036870532662080145
2005-06-30,0.33809165680420705
2005-07-31,-0.8735691346150877
2005-08-31,-0.036870532662080145
2005-09-30,-0.49918784205087663
2005-10-31,-1.2649692448841479
2005-11-30,0.2298841175792322
2005-12-31,0.6508373064444771
2006-01-31,-0.1853670172895966
2006-02-28,-0.6744897501960817
2006-03-31,-0.8735691346150877
2006-04-30,0.036870532662080145
2006-05-31,-0.6744897501960817
2006-06-30,-0.5845898570594735
2006-07-31,-1.1153373577337864
2006-08-31,-0.1853670172895966
2006-09-30,-0.11081291229915685
2006-10-31,0.1853670172895966
2006-11-30,0.38941429785214443
2006-12-31,0.0
2007-01-31,0.33809165680420705
2007-02-28,-0.33809165680420705
2007-03-31,0.036870532662080145
2007-04-30,-0.5845898570594735
2007-05-31,-0.5845898570594735
2007-06-30,-0.1853670172895966
2007-07-31,0.8735691346150877
2007-08-31,0.9872309919901757
2007-09-30,0.8735691346150877
2007-10-31,0.26096740040145283
2007-11-30,-0.2298841175792322
2007-12-31,-0.15250597424624437
2008-01-31,0.49918784205087663
2008-02-29,0.41728413938902165
2008-03-31,0.6744897501960817
2008-04-30,0.5845898570594735
2008-05-31,-1.2649692448841479
2008-06-30,-1.7047809048894011
2008-07-31,-0.6744897501960817
2008-08-31,-0.11081291229915685
2008-09-30,-0.33809165680420705
2008-10-31,-0.036870532662080145
2008-11-30,-0.4727891209922674
2008-12-31,-0.967421566101701
